WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2017-06-24,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,18747.0,Demonstrations,1335.0,37.5092,49.0189
2017-07-15,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,21112.0,Demonstrations,1335.0,37.5092,49.0189
2017-08-05,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,18747.0,Demonstrations,1335.0,37.5092,49.0189
2017-09-02,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,18747.0,Demonstrations,1335.0,37.5092,49.0189
2017-09-30,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,18747.0,Demonstrations,1335.0,37.5092,49.0189
2017-10-07,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,18747.0,Demonstrations,1335.0,37.5092,49.0189
2017-10-21,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,480.0,Demonstrations,1335.0,37.5092,49.0189
2017-10-28,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,18747.0,Demonstrations,1335.0,37.5092,49.0189
2017-11-04,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,18747.0,Demonstrations,1335.0,37.5092,49.0189
2017-11-11,Middle East,Iran,Gilan,Protests,Peaceful protest,4,0,18747.0,Demonstrations,1335.0,37.5092,49.0189
2017-11-18,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,2365.0,Demonstrations,1335.0,37.5092,49.0189
2017-12-09,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,18747.0,Demonstrations,1335.0,37.5092,49.0189
2017-12-16,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,18747.0,Demonstrations,1335.0,37.5092,49.0189
2017-12-23,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,18747.0,Demonstrations,1335.0,37.5092,49.0189
2017-12-30,Middle East,Iran,Gilan,Protests,Peaceful protest,7,0,28285.0,Demonstrations,1335.0,37.5092,49.0189
2018-01-06,Middle East,Iran,Gilan,Protests,Peaceful protest,7,0,23408.0,Demonstrations,1335.0,37.5092,49.0189
2018-01-13,Middle East,Iran,Gilan,Protests,Peaceful protest,8,0,30399.0,Demonstrations,1335.0,37.5092,49.0189
2018-01-20,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,29228.0,Demonstrations,1335.0,37.5092,49.0189
2018-01-27,Middle East,Iran,Gilan,Protests,Peaceful protest,4,0,23408.0,Demonstrations,1335.0,37.5092,49.0189
2018-02-03,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,23408.0,Demonstrations,1335.0,37.5092,49.0189
2018-02-10,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,23408.0,Demonstrations,1335.0,37.5092,49.0189
2018-02-17,Middle East,Iran,Gilan,Protests,Peaceful protest,4,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-02-24,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,23408.0,Demonstrations,1335.0,37.5092,49.0189
2018-03-03,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,23408.0,Demonstrations,1335.0,37.5092,49.0189
2018-03-10,Middle East,Iran,Gilan,Protests,Peaceful protest,6,0,23408.0,Demonstrations,1335.0,37.5092,49.0189
2018-03-17,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,25823.0,Demonstrations,1335.0,37.5092,49.0189
2018-03-24,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-03-31,Middle East,Iran,Gilan,Protests,Peaceful protest,4,0,38657.0,Demonstrations,1335.0,37.5092,49.0189
2018-04-07,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,26831.0,Demonstrations,1335.0,37.5092,49.0189
2018-04-14,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-04-21,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-04-28,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-05-05,Middle East,Iran,Gilan,Protests,Peaceful protest,5,0,25805.0,Demonstrations,1335.0,37.5092,49.0189
2018-05-12,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-05-19,Middle East,Iran,Gilan,Protests,Peaceful protest,4,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-05-26,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,21345.0,Demonstrations,1335.0,37.5092,49.0189
2018-06-02,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-06-09,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-06-16,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,23408.0,Demonstrations,1335.0,37.5092,49.0189
2018-07-07,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-07-14,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,28622.0,Demonstrations,1335.0,37.5092,49.0189
2018-07-21,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,27390.0,Demonstrations,1335.0,37.5092,49.0189
2018-07-28,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-08-04,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,4758.0,Demonstrations,1335.0,37.5092,49.0189
2018-08-11,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-08-18,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-09-01,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-09-15,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-09-22,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-09-29,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-10-06,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-10-13,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,26450.0,Demonstrations,1335.0,37.5092,49.0189
2018-10-20,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-11-03,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-11-10,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-11-24,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-12-01,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-12-08,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-12-15,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-12-22,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19016.0,Demonstrations,1335.0,37.5092,49.0189
2018-12-29,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,26057.0,Demonstrations,1335.0,37.5092,49.0189
2019-01-05,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-01-12,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19699.0,Demonstrations,1335.0,37.5092,49.0189
2019-01-19,Middle East,Iran,Gilan,Protests,Peaceful protest,4,0,26137.0,Demonstrations,1335.0,37.5092,49.0189
2019-01-26,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-02-09,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-02-16,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-02-23,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-03-02,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,22002.0,Demonstrations,1335.0,37.5092,49.0189
2019-04-20,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-04-27,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-05-18,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-05-25,Middle East,Iran,Gilan,Protests,Peaceful protest,10,0,74158.0,Demonstrations,1335.0,37.5092,49.0189
2019-06-08,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-06-22,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,7090.0,Demonstrations,1335.0,37.5092,49.0189
2019-06-29,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-07-06,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,247.0,Demonstrations,1335.0,37.5092,49.0189
2019-07-13,Middle East,Iran,Gilan,Protests,Peaceful protest,7,0,7487.0,Demonstrations,1335.0,37.5092,49.0189
2019-07-20,Middle East,Iran,Gilan,Protests,Peaceful protest,4,0,26490.0,Demonstrations,1335.0,37.5092,49.0189
2019-07-27,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-08-03,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,4921.0,Demonstrations,1335.0,37.5092,49.0189
2019-08-10,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,4445.0,Demonstrations,1335.0,37.5092,49.0189
2019-08-17,Middle East,Iran,Gilan,Protests,Peaceful protest,7,0,4445.0,Demonstrations,1335.0,37.5092,49.0189
2019-08-24,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,23695.0,Demonstrations,1335.0,37.5092,49.0189
2019-08-31,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-09-14,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-09-21,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-10-19,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-11-16,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2019-12-07,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19250.0,Demonstrations,1335.0,37.5092,49.0189
2020-01-11,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19450.0,Demonstrations,1335.0,37.5092,49.0189
2020-02-08,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,13961.0,Demonstrations,1335.0,37.5092,49.0189
2020-02-15,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,12820.0,Demonstrations,1335.0,37.5092,49.0189
2020-02-22,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,36651.0,Demonstrations,1335.0,37.5092,49.0189
2020-02-29,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19450.0,Demonstrations,1335.0,37.5092,49.0189
2020-03-07,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,19450.0,Demonstrations,1335.0,37.5092,49.0189
2020-03-21,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,29057.0,Demonstrations,1335.0,37.5092,49.0189
2020-04-11,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,7984.0,Demonstrations,1335.0,37.5092,49.0189
2020-04-25,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19450.0,Demonstrations,1335.0,37.5092,49.0189
2020-05-02,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,6959.0,Demonstrations,1335.0,37.5092,49.0189
2020-05-09,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,24315.0,Demonstrations,1335.0,37.5092,49.0189
2020-06-13,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,7124.0,Demonstrations,1335.0,37.5092,49.0189
2020-06-27,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19450.0,Demonstrations,1335.0,37.5092,49.0189
2020-07-04,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,23804.0,Demonstrations,1335.0,37.5092,49.0189
2020-07-11,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,4865.0,Demonstrations,1335.0,37.5092,49.0189
2020-07-18,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,15650.0,Demonstrations,1335.0,37.5092,49.0189
2020-07-25,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,26409.0,Demonstrations,1335.0,37.5092,49.0189
2020-08-15,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19450.0,Demonstrations,1335.0,37.5092,49.0189
2020-08-22,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,21902.0,Demonstrations,1335.0,37.5092,49.0189
2020-08-29,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,2452.0,Demonstrations,1335.0,37.5092,49.0189
2020-09-05,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19450.0,Demonstrations,1335.0,37.5092,49.0189
2020-09-12,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,7124.0,Demonstrations,1335.0,37.5092,49.0189
2020-10-03,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,6959.0,Demonstrations,1335.0,37.5092,49.0189
2020-10-10,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,19450.0,Demonstrations,1335.0,37.5092,49.0189
2020-10-24,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19450.0,Demonstrations,1335.0,37.5092,49.0189
2020-10-31,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,28861.0,Demonstrations,1335.0,37.5092,49.0189
2020-11-07,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,6959.0,Demonstrations,1335.0,37.5092,49.0189
2020-11-14,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,249.0,Demonstrations,1335.0,37.5092,49.0189
2020-11-28,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,7150.0,Demonstrations,1335.0,37.5092,49.0189
2020-12-12,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,26356.0,Demonstrations,1335.0,37.5092,49.0189
2021-01-02,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-01-09,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-01-23,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-01-30,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-02-06,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-02-13,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-02-20,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,967.0,Demonstrations,1335.0,37.5092,49.0189
2021-02-27,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-03-06,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,32211.0,Demonstrations,1335.0,37.5092,49.0189
2021-03-13,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-03-20,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,967.0,Demonstrations,1335.0,37.5092,49.0189
2021-03-27,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-04-03,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-04-10,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-04-24,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-05-01,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-05-08,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-05-15,Middle East,Iran,Gilan,Protests,Peaceful protest,8,0,40913.0,Demonstrations,1335.0,37.5092,49.0189
2021-05-29,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,2466.0,Demonstrations,1335.0,37.5092,49.0189
2021-06-19,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-06-26,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-07-03,Middle East,Iran,Gilan,Protests,Peaceful protest,5,0,35865.0,Demonstrations,1335.0,37.5092,49.0189
2021-07-10,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,20749.0,Demonstrations,1335.0,37.5092,49.0189
2021-07-17,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,24078.0,Demonstrations,1335.0,37.5092,49.0189
2021-07-24,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,2466.0,Demonstrations,1335.0,37.5092,49.0189
2021-07-31,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,2716.0,Demonstrations,1335.0,37.5092,49.0189
2021-08-07,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-08-21,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-08-28,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,2965.0,Demonstrations,1335.0,37.5092,49.0189
2021-09-18,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,22026.0,Demonstrations,1335.0,37.5092,49.0189
2021-09-25,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-10-02,Middle East,Iran,Gilan,Protests,Peaceful protest,5,0,31395.0,Demonstrations,1335.0,37.5092,49.0189
2021-10-09,Middle East,Iran,Gilan,Protests,Peaceful protest,6,0,31766.0,Demonstrations,1335.0,37.5092,49.0189
2021-10-16,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,24078.0,Demonstrations,1335.0,37.5092,49.0189
2021-10-23,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-10-30,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,22216.0,Demonstrations,1335.0,37.5092,49.0189
2021-11-06,Middle East,Iran,Gilan,Protests,Peaceful protest,4,0,31267.0,Demonstrations,1335.0,37.5092,49.0189
2021-11-20,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-11-27,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19560.0,Demonstrations,1335.0,37.5092,49.0189
2021-12-11,Middle East,Iran,Gilan,Protests,Peaceful protest,10,0,40772.0,Demonstrations,1335.0,37.5092,49.0189
2021-12-18,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,29221.0,Demonstrations,1335.0,37.5092,49.0189
2021-12-25,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,33739.0,Demonstrations,1335.0,37.5092,49.0189
2022-01-01,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,24342.0,Demonstrations,1335.0,37.5092,49.0189
2022-01-08,Middle East,Iran,Gilan,Protests,Peaceful protest,14,0,59332.0,Demonstrations,1335.0,37.5092,49.0189
2022-01-15,Middle East,Iran,Gilan,Protests,Peaceful protest,5,0,26856.0,Demonstrations,1335.0,37.5092,49.0189
2022-01-22,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,24342.0,Demonstrations,1335.0,37.5092,49.0189
2022-01-29,Middle East,Iran,Gilan,Protests,Peaceful protest,10,0,55935.0,Demonstrations,1335.0,37.5092,49.0189
2022-02-12,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19775.0,Demonstrations,1335.0,37.5092,49.0189
2022-02-19,Middle East,Iran,Gilan,Protests,Peaceful protest,15,0,53491.0,Demonstrations,1335.0,37.5092,49.0189
2022-02-26,Middle East,Iran,Gilan,Protests,Peaceful protest,4,0,19877.0,Demonstrations,1335.0,37.5092,49.0189
2022-03-05,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19775.0,Demonstrations,1335.0,37.5092,49.0189
2022-03-12,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19775.0,Demonstrations,1335.0,37.5092,49.0189
2022-04-02,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,19775.0,Demonstrations,1335.0,37.5092,49.0189
2022-04-09,Middle East,Iran,Gilan,Protests,Peaceful protest,2,0,19775.0,Demonstrations,1335.0,37.5092,49.0189
2022-04-16,Middle East,Iran,Gilan,Protests,Peaceful protest,7,0,20280.0,Demonstrations,1335.0,37.5092,49.0189
2022-04-23,Middle East,Iran,Gilan,Protests,Peaceful protest,3,0,20280.0,Demonstrations,1335.0,37.5092,49.0189
2022-04-30,Middle East,Iran,Gilan,Protests,Peaceful protest,4,0,37250.0,Demonstrations,1335.0,37.5092,49.0189
2022-05-07,Middle East,Iran,Gilan,Protests,Peaceful protest,4,0,32053.0,Demonstrations,1335.0,37.5092,49.0189
2022-05-14,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19775.0,Demonstrations,1335.0,37.5092,49.0189
2022-05-21,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19775.0,Demonstrations,1335.0,37.5092,49.0189
2022-05-28,Middle East,Iran,Gilan,Protests,Peaceful protest,1,0,19775.0,Demonstrations,1335.0,37.5092,49.0189
2022-06-04,Middle East,Iran,Gilan,Protests,Peaceful protest,4,0,19775.0,Demonstrations,1335.0,37.5092,49.0189
2022-06-11,Middle East,Iran,Gilan,Protests,Peaceful protest,5,0,24342.0,Demonstrations,1335.0,37.5092,49.0189
